"Title","Redirect URL","File Size","Type","Created","Contract Number","Contract Order","Document Summary"
"DIR-TSO-3472 Appendix C Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3472 Appendix C Pricing Index.pdf","197646","pdf","9/15/2016 3:07:45 PM","DIR-TSO-3472","0.03","DIR-TSO-3472 Appendix C Pricing Index"
"DIR-TSO-3625 Appendix A Standard Terms and Conditions","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3625 Appendix A Standard Terms and Conditions.pdf","492259","pdf","9/15/2016 4:07:16 PM","DIR-TSO-3625","1","Appendix A"
"DIR-TSO-3535 Exhibit 1 RFO DIR-TSO-TMP-242","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3535 Exhibit 1 RFO DIR-TSO-TMP-242.zip","4087884","zip","9/16/2016 8:34:37 AM","DIR-TSO-3535","99","Exhibit 1"
"DIR-TSO-3538 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3538 Contract.pdf","131285","pdf","9/16/2016 8:36:47 AM","DIR-TSO-3538","0","Contract"
"DIR-TSO-3538 Appendix B HUB Subcontracting Plan","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3538 Appendix B HUB Subcontracting Plan.pdf","868506","pdf","9/16/2016 8:39:30 AM","DIR-TSO-3538","0.02","Appenidx B"
"DIR-TSO-3538 Appendix C Services and Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3538 Appendix C Services and Pricing Index.pdf","240387","pdf","9/16/2016 8:40:54 AM","DIR-TSO-3538","0.03","Appendix C"
"DIR-TSO-3538 Exhibit 1 RFO DIR-TSO-TMP-242","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3538 Exhibit 1 RFO DIR-TSO-TMP-242.zip","4087884","zip","9/16/2016 8:42:24 AM","DIR-TSO-3538","0.99","Exhibit 1"
"DIR-TSO-3539 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3539 Contract.pdf","130646","pdf","9/16/2016 8:43:36 AM","DIR-TSO-3539","0","Contract"
"DIR-TSO-3539 Appendix B HUB Subcontracting Plan","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3539 Appendix B HUB Subcontracting Plan.pdf","872109","pdf","9/16/2016 8:45:15 AM","DIR-TSO-3539","0.02","Appendix B"
"DIR-TSO-3539 Appendix C Services and Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3539 Appendix C Services and Pricing Index.pdf","75225","pdf","9/16/2016 8:46:28 AM","DIR-TSO-3539","0.03","Appendix C"
"DIR-TSO-3539 Exhibit 1 RFO DIR-TSO-TMP-242","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3539 Exhibit 1 RFO DIR-TSO-TMP-242.zip","4087884","zip","9/16/2016 8:47:54 AM","DIR-TSO-3539","99","Exhibit 1"
"DIR-TSO-3540 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3540 Contract.pdf","130810","pdf","9/16/2016 8:49:29 AM","DIR-TSO-3540","0","Contract"
"DIR-TSO-3540 Appendix B HUB Subcontracting Plan","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3540 Appendix B HUB Subcontracting Plan.pdf","866508","pdf","9/16/2016 8:51:55 AM","DIR-TSO-3540","0.02","Appendix B"
"DIR-TSO-3540 Appendix C Services and Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3540 Appendix C Services and Pricing Index.pdf","75393","pdf","9/16/2016 8:52:57 AM","DIR-TSO-3540","0.03","Appendix C"
"DIR-TSO-3540 Exhibit 1 RFO DIR-TSO-TMP-242","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3540 Exhibit 1 RFO DIR-TSO-TMP-242.zip","4087884","zip","9/16/2016 8:54:50 AM","DIR-TSO-3540","99","Exhibit 1"
"DIR-TSO-3541 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3541 Contract.pdf","130705","pdf","9/16/2016 8:55:58 AM","DIR-TSO-3541","0","Contract"
"DIR-TSO-3541 Appendix B HUB Subcontracting Plan","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3541 Appendix B HUB Subcontracting Plan.pdf","872525","pdf","9/16/2016 8:57:52 AM","DIR-TSO-3541","0.02","Appendix B"
"DIR-TSO-3541 Appendix C Services and Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3541 Appendix C Services and Pricing Index.pdf","75371","pdf","9/16/2016 8:59:15 AM","DIR-TSO-3541","0.03","Appendix C"
"DIR-TSO-3541 Exhibit 1 RFO DIR-TSO-TMP-242","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3541 Exhibit 1 RFO DIR-TSO-TMP-242.zip","4087884","zip","9/16/2016 9:00:44 AM","DIR-TSO-3541","99","Exhibit 1"
"DIR-TSO-3542 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3542 Contract.pdf","130719","pdf","9/16/2016 9:02:14 AM","DIR-TSO-3542","0","Contract"
"DIR-TSO-3542 Appendix B HUB Subcontracting Plan","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3542 Appendix B HUB Subcontracting Plan.pdf","863924","pdf","9/16/2016 9:04:51 AM","DIR-TSO-3542","0.02","Appendix B"
"DIR-TSO-3542 Appendix C Services and Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3542 Appendix C Services and Pricing Index.pdf","240382","pdf","9/16/2016 9:05:38 AM","DIR-TSO-3542","0.03","Appendix C"
"DIR-TSO-3542 Exhibit 1 RFO DIR-TSO-TMP-242","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3542 Exhibit 1 RFO DIR-TSO-TMP-242.zip","4087884","zip","9/16/2016 9:07:05 AM","DIR-TSO-3542","0.99","Exhibit 1"
"DIR-TSO-3534 Appendix C Services and Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3534 Appendix C Services and Pricing Index.pdf","206553","pdf","9/16/2016 9:09:54 AM","DIR-TSO-3534","0.03","Appendix C"
"DIR-TSO-3543 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3543 Contract.pdf","130760","pdf","9/16/2016 10:32:07 AM","DIR-TSO-3543","0","Contract"
"DIR-TSO-3543 Appendix A Standard Terms and Conditions","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3543 Appendix A Standard Terms and Conditions.pdf","571079","pdf","9/16/2016 10:32:58 AM","DIR-TSO-3543","0.01","Appendix A"
"DIR-TSO-3543 Appendix B HUB Subcontracing Plan","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3543 Appendix B HUB Subcontracing Plan.pdf","874052","pdf","9/16/2016 10:34:06 AM","DIR-TSO-3543","0.02","Appendix B"
"DIR-TSO-3543 Appendix C Services and Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3543 Appendix C Services and Pricing Index.pdf","240605","pdf","9/16/2016 10:34:55 AM","DIR-TSO-3543","0.03","Appendix C"
"DIR-TSO-3543 Exhibit 1 RFO DIR-TSO-TMP-242","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3543 Exhibit 1 RFO DIR-TSO-TMP-242.zip","4087884","zip","9/16/2016 10:36:12 AM","DIR-TSO-3543","99","Exhibit 1"
"DIR-TSO-3544 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3544 Contract.pdf","130698","pdf","9/16/2016 10:44:30 AM","DIR-TSO-3544","0","Contract"
"DIR-TSO-3544 Appendix C Services and Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3544 Appendix C Services and Pricing Index.pdf","75379","pdf","9/16/2016 10:48:21 AM","DIR-TSO-3544","0.03","Appendix C"
"DIR-TSO-3544 Exhibit 1 RFO DIR-TSO-TMP-242","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3544 Exhibit 1 RFO DIR-TSO-TMP-242.zip","4087884","zip","9/16/2016 10:49:54 AM","DIR-TSO-3544","99","Exhibit 1"
"DIR-TSO-3545 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3545 Contract.pdf","130227","pdf","9/16/2016 10:52:11 AM","DIR-TSO-3545","0","Contract"
"DIR-TSO-3545 Appendix C Services and Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3545 Appendix C Services and Pricing Index.pdf","240353","pdf","9/16/2016 10:54:57 AM","DIR-TSO-3545","0.03","Appendix C"
"DIR-TSO-3545 Exhibit 1 RFO DIR-TSO-TMP-242","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3545 Exhibit 1 RFO DIR-TSO-TMP-242.zip","4087884","zip","9/16/2016 10:56:09 AM","DIR-TSO-3545","99","Exhibit 1"
"DIR-TSO-3546 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3546 Contract.pdf","130111","pdf","9/16/2016 11:02:25 AM","DIR-TSO-3546","0","Contract"
"DIR-TSO-3546 Appendix B HUB Subcontracting Plan","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3546 Appendix B HUB Subcontracting Plan.pdf","645529","pdf","9/16/2016 11:09:59 AM","DIR-TSO-3546","0.02","Appendix B"
"DIR-TSO-3546 Appendix C Services and Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3546 Appendix C Services and Pricing Index.pdf","75316","pdf","9/16/2016 11:10:53 AM","DIR-TSO-3546","0.03","Appendix C"
"DIR-TSO-3546 Exhibit 1 RFO DIR-TSO-TMP-242","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3546 Exhibit 1 RFO DIR-TSO-TMP-242.zip","4087884","zip","9/16/2016 11:12:21 AM","DIR-TSO-3546","99","Exhibit 1"
"DIR-TSO-3547 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3547 Contract.pdf","131100","pdf","9/16/2016 11:13:27 AM","DIR-TSO-3547","0","Contract"
"DIR-TSO-3547 Appendix B HUB Subcontracting Plan","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3547 Appendix B HUB Subcontracting Plan.pdf","861788","pdf","9/16/2016 11:16:21 AM","DIR-TSO-3547","0.02","Appendix B"
"DIR-TSO-3547 Appendix C Services and Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3547 Appendix C Services and Pricing Index.pdf","75352","pdf","9/16/2016 11:17:44 AM","DIR-TSO-3547","0.03","Appendix C"
"DIR-TSO-3547 Exhibit 1 RFO DIR-TSO-TMP-242","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3547 Exhibit 1 RFO DIR-TSO-TMP-242.zip","4087884","zip","9/16/2016 11:19:15 AM","DIR-TSO-3547","99","Exhibit 1"
"DIR-TSO-3548 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3548 Contract.pdf","130873","pdf","9/16/2016 11:22:06 AM","DIR-TSO-3548","0","Contract"
"DIR-TSO-3548 Appendix C Services and Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3548 Appendix C Services and Pricing Index.pdf","75304","pdf","9/16/2016 11:27:21 AM","DIR-TSO-3548","0.03","Appendix C"
"DIR-TSO-3548 Exhibit 1 RFO DIR-TSO-TMP-242","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3548 Exhibit 1 RFO DIR-TSO-TMP-242.zip","4087884","zip","9/16/2016 11:29:42 AM","DIR-TSO-3548","99","Exhibit 1"
"DIR-TSO-3549 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3549 Contract.pdf","130773","pdf","9/16/2016 11:48:18 AM","DIR-TSO-3549","0.01","Contract"
"DIR-TSO-3549 Appendix C Services and Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3549 Appendix C Services and Pricing Index.pdf","240428","pdf","9/16/2016 11:51:00 AM","DIR-TSO-3549","0.03","Appendix C"
"DIR-TSO-3549 Exhibit 1 RFO DIR-TSO-TMP-242","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3549 Exhibit 1 RFO DIR-TSO-TMP-242.zip","4087884","zip","9/16/2016 11:52:22 AM","DIR-TSO-3549","99","Exhibit 1"
"DIR-TSO-3550 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3550 Contract.pdf","130594","pdf","9/16/2016 11:54:48 AM","DIR-TSO-3550","0","Contract"
"DIR-TSO-3550 Appendix B HUB Subcontracting Plan","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3550 Appendix B HUB Subcontracting Plan.pdf","860810","pdf","9/16/2016 11:56:22 AM","DIR-TSO-3550","0.02","Appendix B"
"DIR-TSO-3550 Appendix C Services and Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3550 Appendix C Services and Pricing Index.pdf","240184","pdf","9/16/2016 11:57:38 AM","DIR-TSO-3550","0.03","Appendix C"
"DIR-TSO-3550 Exhibit 1 RFO DIR-TSO-TMP-242","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3550 Exhibit 1 RFO DIR-TSO-TMP-242.zip","4087884","zip","9/16/2016 11:59:08 AM","DIR-TSO-3550","99","Exhibit 1"
"DIR-TSO-3551 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3551 Contract.pdf","130252","pdf","9/16/2016 12:10:54 PM","DIR-TSO-3551","0","Contract"
"DIR-TSO-3551 Appendix B HUB Subcontracting Plan","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3551 Appendix B HUB Subcontracting Plan.pdf","865589","pdf","9/16/2016 12:13:56 PM","DIR-TSO-3551","0.02","Appendix B"
"DIR-TSO-3551 Appendix C Services and Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3551 Appendix C Services and Pricing Index.pdf","240188","pdf","9/16/2016 12:14:51 PM","DIR-TSO-3551","0.03","Appendix C"
"DIR-TSO-3552 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3552 Contract.pdf","130724","pdf","9/16/2016 12:24:06 PM","DIR-TSO-3552","0","Contract"
"DIR-TSO-3552 Appendix C Services and Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3552 Appendix C Services and Pricing Index.pdf","240206","pdf","9/16/2016 12:51:33 PM","DIR-TSO-3552","0.03","Appendix C"
"DIR-TSO-3552 Exhibit 1 RFO DIR-TSO-TMP-242","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3552 Exhibit 1 RFO DIR-TSO-TMP-242.zip","4087884","zip","9/16/2016 12:52:54 PM","DIR-TSO-3552","99","Exhibit 1"
"DIR-TSO-3563 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3563 Contract.pdf","131689","pdf","9/16/2016 12:54:46 PM","DIR-TSO-3563","0","Contract"
"DIR-TSO-3563 Appendix C Services and Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3563 Appendix C Services and Pricing Index.pdf","241489","pdf","9/16/2016 12:57:52 PM","DIR-TSO-3563","0.03","Appendix C"
"DIR-TSO-3563 Exhibit 1 RFO DIR-TSO-TMP-242","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3563 Exhibit 1 RFO DIR-TSO-TMP-242.zip","4087884","zip","9/16/2016 1:00:14 PM","DIR-TSO-3563","99","Exhibit 1"
"DIR-TSO-3564 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3564 Contract.pdf","130867","pdf","9/16/2016 1:06:06 PM","DIR-TSO-3564","0","Contract"
"DIR-TSO-3564 Appendix C Services and Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3564 Appendix C Services and Pricing Index.pdf","240440","pdf","9/16/2016 1:09:14 PM","DIR-TSO-3564","0.03","Appendix C"
"DIR-TSO-3565 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3565 Contract.pdf","130729","pdf","9/16/2016 1:13:33 PM","DIR-TSO-3565","0","Contract"
"DIR-TSO-3565 Appendix C Services and Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3565 Appendix C Services and Pricing Index.pdf","240194","pdf","9/16/2016 1:16:30 PM","DIR-TSO-3565","0.03","Appendix C"
"DIR-TSO-3565 Exhibit 1 RFO DIR-TSO-TMP-242","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3565 Exhibit 1 RFO DIR-TSO-TMP-242.zip","4087884","zip","9/16/2016 1:17:54 PM","DIR-TSO-3565","99","Exhibit 1"
"DIR-TSO-3566 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3566 Contract.pdf","132193","pdf","9/16/2016 1:18:59 PM","DIR-TSO-3566","0","Contract"
"DIR-TSO-3566 Appendix C Services and Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3566 Appendix C Services and Pricing Index.pdf","241915","pdf","9/16/2016 1:23:13 PM","DIR-TSO-3566","0.03","Appendix C"
"DIR-TSO-3566 Exhibit 1 RFO DIR-TSO-TMP-242","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3566 Exhibit 1 RFO DIR-TSO-TMP-242.zip","4087884","zip","9/16/2016 1:24:31 PM","DIR-TSO-3566","99","Exhibit 1"
"DIR-TSO-3567 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3567 Contract.pdf","130567","pdf","9/16/2016 1:26:50 PM","DIR-TSO-3567","0","Contract"
"DIR-TSO-3567 Appendix C Services and Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3567 Appendix C Services and Pricing Index.pdf","240384","pdf","9/16/2016 1:29:06 PM","DIR-TSO-3567","0.03","Appendix C"
"DIR-TSO-3567 Exhibit 1 RFO DIR-TSO-TMP-242","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3567 Exhibit 1 RFO DIR-TSO-TMP-242.zip","4087884","zip","9/16/2016 1:30:24 PM","DIR-TSO-3567","99","Exhibit 1"
"DIR-TSO-3568 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3568 Contract.pdf","130784","pdf","9/16/2016 1:35:51 PM","DIR-TSO-3568","0","Contract"
"DIR-TSO-3568 Appendix B HUB Subcontracting Plan","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3568 Appendix B HUB Subcontracting Plan.pdf","873006","pdf","9/16/2016 1:36:39 PM","DIR-TSO-3568","0.02","Appendix B"
"DIR-TSO-3568 Appendix C Services and Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3568 Appendix C Services and Pricing Index.pdf","240427","pdf","9/16/2016 1:37:16 PM","DIR-TSO-3568","0.03","Appendix C"
"DIR-TSO-3568 Exhibit 1 RFO DIR-TSO-TMP-242","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3568 Exhibit 1 RFO DIR-TSO-TMP-242.zip","4087884","zip","9/16/2016 1:40:05 PM","DIR-TSO-3568","99","Exhibit 1"
"DIR-TSO-3569 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3569 Contract.pdf","130678","pdf","9/16/2016 1:41:50 PM","DIR-TSO-3569","0","Contract"
"DIR-TSO-3569 Appendix B HUB Subcontracting Plan","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3569 Appendix B HUB Subcontracting Plan.pdf","868929","pdf","9/16/2016 1:43:43 PM","DIR-TSO-3569","0.02","Appendix B"
"DIR-TSO-3569 Appendix C Services and Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3569 Appendix C Services and Pricing Index.pdf","240241","pdf","9/16/2016 1:44:33 PM","DIR-TSO-3569","0.03","Appendix C"
"DIR-TSO-3569 Exhibit 1 RFO DIR-TSO-TMP-242","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3569 Exhibit 1 RFO DIR-TSO-TMP-242.zip","4087884","zip","9/16/2016 1:45:56 PM","DIR-TSO-3569","99","Exhibit 1"
"DIR-TSO-3570 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3570 Contract.pdf","130622","pdf","9/16/2016 1:48:10 PM","DIR-TSO-3570","0","Contract"
"DIR-TSO-3570 Appendix B HUB Subcontracting Plan","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3570 Appendix B HUB Subcontracting Plan.pdf","859633","pdf","9/16/2016 1:50:01 PM","DIR-TSO-3570","0.02","Appendix B"
"DIR-TSO-3570 Appendix C Services and Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3570 Appendix C Services and Pricing Index.pdf","240615","pdf","9/16/2016 1:52:05 PM","DIR-TSO-3570","0.03","Appendix C"
"DIR-TSO-3570 Exhibit 1 RFO DIR-TSO-TMP-242","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3570 Exhibit 1 RFO DIR-TSO-TMP-242.zip","4087884","zip","9/16/2016 1:53:33 PM","DIR-TSO-3570","99","Exhibit 1"
"DIR-TSO-3571 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3571 Contract.pdf","130601","pdf","9/16/2016 1:54:41 PM","DIR-TSO-3571","0","Contract"
"DIR-TSO-3571 Appendix C Services and Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3571 Appendix C Services and Pricing Index.pdf","240498","pdf","9/16/2016 1:58:09 PM","DIR-TSO-3571","0.03","Appendix C"
